Transport Name,Customer Name,Shipping Point,Shipment Number,Ship To Address,Truck Plate,Product Name,Logon Number,Driver Name,First Weighing date,Dispatch Date1,Arrival Date And Time,Night Driving,Ring,Region,Customer Type,Quantity,Safety Violation,Dispatch Date,Truck Plate,OTD (IN %)
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003549,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69178039,0,9/14/2020 13:42,9/14/2020 13:42,9/14/2020 17:24,NO,Ring 1,East,Trade,20.1,VIOLATED,9/14/2020,AGL479XZ,15.42%
JOZA GLOBAL LOGISTIC LTD,ARIMAE CEMENT VENTURES,UYO DEPOT,33613003579,13 ENWANG STREET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69222711,0,9/16/2020 10:08,9/16/2020 10:08,9/16/2020 11:40,NO,Ring 1,East,Trade,20.1,VIOLATED,9/16/2020,AGL479XZ,6.46%
JOZA GLOBAL LOGISTIC LTD,ARIMAE CEMENT VENTURES,UYO DEPOT,33613003588,13 ENWANG STREET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69222715,0,9/17/2020 9:00,9/17/2020 9:00,9/17/2020 9:37,NO,Ring 1,East,Trade,20.1,VIOLATED,9/17/2020,AGL479XZ,2.62%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003601,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69085769,0,9/17/2020 13:14,9/17/2020 13:14,9/17/2020 15:28,NO,Ring 1,East,Trade,20.1,VIOLATED,9/17/2020,AGL479XZ,9.35%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003619,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69198983,0,9/18/2020 16:35,9/18/2020 16:35,9/18/2020 19:50,YES,Ring 1,East,Trade,20.1,NO VIOLATION,9/18/2020,AGL479XZ,13.55%
JOZA GLOBAL LOGISTIC LTD,ARIMAE CEMENT VENTURES,UYO DEPOT,33613003659,13 ENWANG STREET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69246078,0,9/22/2020 15:02,9/22/2020 15:02,9/23/2020 9:07,NO,Ring 1,East,Trade,20,VIOLATED,9/22/2020,AGL479XZ,75.38%
JOZA GLOBAL LOGISTIC LTD,NKANTA & SONS NIG LTD,UYO DEPOT,33613003682,UKANAFUN TIMBER MARKET (UKANAFUN),AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69320498,0,9/29/2020 12:58,9/29/2020 12:58,9/29/2020 18:25,NO,Ring 1,East,Trade,20,VIOLATED,9/29/2020,AGL479XZ,22.71%
JOZA GLOBAL LOGISTIC LTD,ARIMAE CEMENT VENTURES,UYO DEPOT,33613003691,13 ENWANG STREET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69292885,0,10/3/2020 9:10,10/3/2020 9:10,10/3/2020 14:22,NO,Ring 1,East,Trade,20,VIOLATED,10/3/2020,AGL479XZ,21.71%
JOZA GLOBAL LOGISTIC LTD,K.E.O MERCHANDISING COMPANY,UYO DEPOT,33613003708,56 RCC ROAD EKET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69248853,0,10/5/2020 15:49,10/5/2020 15:49,10/5/2020 19:09,YES,Ring 1,East,Trade,20,NO VIOLATION,10/5/2020,AGL479XZ,13.95%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003724,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69248482,0,10/7/2020 8:07,10/7/2020 8:07,10/7/2020 10:52,NO,Ring 1,East,Trade,20,VIOLATED,10/7/2020,AGL479XZ,11.52%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003764,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69248489,0,10/12/2020 8:14,10/12/2020 8:14,10/12/2020 10:35,NO,Ring 1,East,Trade,20,VIOLATED,10/12/2020,AGL479XZ,9.82%
JOZA GLOBAL LOGISTIC LTD,K.E.O MERCHANDISING COMPANY,UYO DEPOT,33613003789,56 RCC ROAD EKET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69389227,0,10/29/2020 12:07,10/29/2020 12:07,10/29/2020 13:27,NO,Ring 1,East,Trade,20,VIOLATED,10/29/2020,AGL479XZ,5.61%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003809,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69248501,0,11/2/2020 15:56,11/2/2020 15:56,11/2/2020 17:43,NO,Ring 1,East,Trade,20,VIOLATED,11/2/2020,AGL479XZ,7.47%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003834,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69198319,0,11/4/2020 14:42,11/4/2020 14:42,11/4/2020 16:25,NO,Ring 1,East,Trade,20,VIOLATED,11/4/2020,AGL479XZ,7.20%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613003868,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69198851,0,11/9/2020 13:28,11/9/2020 13:28,11/9/2020 15:14,NO,Ring 1,East,Trade,20,VIOLATED,11/9/2020,AGL479XZ,7.42%
JOZA GLOBAL LOGISTIC LTD,BUILDTEX VENTURES,UYO DEPOT,33613003900,"3 MKPAT ENIN ROAD,IKOT AKPADEN JCTN (UYO)",AGL479XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,69554932,0,11/11/2020 11:38,11/11/2020 11:38,11/11/2020 14:58,NO,Ring 1,East,Trade,20,VIOLATED,11/11/2020,AGL479XZ,13.95%
JOZA GLOBAL LOGISTIC LTD,K.E.O MERCHANDISING COMPANY,UYO DEPOT,33613003943,56 RCC ROAD EKET,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69571316,0,11/12/2020 18:17,11/12/2020 18:17,11/13/2020 7:17,NO,Ring 1,East,Trade,20,VIOLATED,11/12/2020,AGL479XZ,54.21%
JOZA GLOBAL LOGISTIC LTD,TAMARK NIG. LTD,UYO DEPOT,33613003975,NAVAL CHECKPOINT,AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69576118,0,11/17/2020 10:27,11/17/2020 10:27,11/17/2020 15:19,NO,Ring 1,East,Trade,20,VIOLATED,11/17/2020,AGL479XZ,20.32%
JOZA GLOBAL LOGISTIC LTD,UBOTEX NIG. LTD.,UYO DEPOT,33613004019,"ETE JUNCTION, IKOT ABASI",AGL479XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,69562002,0,12/2/2020 10:31,12/2/2020 10:31,12/2/2020 12:13,YES,Ring 1,East,Trade,20,NO VIOLATION,12/2/2020,AGL479XZ,7.11%
JOZA GLOBAL LOGISTIC LTD,JANNY & SONS VENTURES LIMITED,ENUGU DEPOT,33512005852,B33 NWAGU AGULU BUILDING MKT (AGULU),AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67883080,0,2/15/2020 11:22,2/15/2020 11:22,2/15/2020 16:36,YES,Ring 1,East,Trade,20,NO VIOLATION,2/15/2020,AGL480XZ,21.81%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512005827,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67866017,0,2/14/2020 13:20,2/14/2020 13:20,2/14/2020 13:48,YES,Ring 1,East,Trade,20,NO VIOLATION,2/14/2020,AGL480XZ,1.94%
JOZA GLOBAL LOGISTIC LTD,OBI LINKS ENTERPRISE,ENUGU DEPOT,33512005777,12 UNIVERSITY MARKET ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67865823,0,2/12/2020 13:12,2/12/2020 13:12,2/13/2020 3:54,YES,Ring 1,East,Trade,20,NO VIOLATION,2/12/2020,AGL480XZ,61.25%
JOZA GLOBAL LOGISTIC LTD,JANNY & SONS VENTURES LIMITED,ENUGU DEPOT,33512005891,400 ZIK AVENUE ROAD AWKA,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67883072,0,2/17/2020 9:44,2/17/2020 9:44,2/17/2020 13:45,YES,Ring 1,East,Trade,20,NO VIOLATION,2/17/2020,AGL480XZ,16.74%
JOZA GLOBAL LOGISTIC LTD,JANNY & SONS VENTURES LIMITED,ENUGU DEPOT,33512005983,UMUNZE BUILDING MATERIALS MARKET (UMUNZE),AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67887837,0,2/19/2020 14:57,2/19/2020 14:57,2/19/2020 19:30,YES,Ring 1,East,Trade,20,NO VIOLATION,2/19/2020,AGL480XZ,18.96%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512006054,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67866012,0,2/21/2020 16:00,2/21/2020 16:00,2/22/2020 11:54,YES,Ring 1,East,Trade,20,NO VIOLATION,2/21/2020,AGL480XZ,82.92%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512006173,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,67953632,0,2/25/2020 16:32,2/25/2020 16:32,2/26/2020 9:53,YES,Ring 1,East,Trade,20,NO VIOLATION,2/25/2020,AGL480XZ,72.29%
JOZA GLOBAL LOGISTIC LTD,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512006303,"341/399 ZIK AVENUE,",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67987063,0,2/28/2020 16:39,2/28/2020 16:39,2/28/2020 23:40,YES,Ring 1,East,Trade,20,NO VIOLATION,2/28/2020,AGL480XZ,29.24%
JOZA GLOBAL LOGISTIC LTD,C.C UMEH & SONS LTD,ENUGU DEPOT,33512006715,BUILDING MATERIAL MARKET,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,67943253,0,3/11/2020 12:50,3/11/2020 12:50,3/12/2020 7:59,YES,Ring 1,East,Trade,20,NO VIOLATION,3/11/2020,AGL480XZ,79.79%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512006574,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68053338,0,3/7/2020 14:11,3/7/2020 14:11,3/8/2020 14:42,NO,Ring 1,East,Trade,20,VIOLATED,3/7/2020,AGL480XZ,102.15%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512006465,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68029680,0,3/5/2020 11:24,3/5/2020 11:24,3/5/2020 23:34,YES,Ring 1,East,Trade,20,NO VIOLATION,3/5/2020,AGL480XZ,50.69%
JOZA GLOBAL LOGISTIC LTD,AWARD COMMUNICATION & LINK,ENUGU DEPOT,33512006407,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68021005,0,3/4/2020 9:17,3/4/2020 9:17,3/4/2020 14:42,YES,Ring 1,East,Trade,20,NO VIOLATION,3/4/2020,AGL480XZ,22.57%
JOZA GLOBAL LOGISTIC LTD,JANNY & SONS VENTURES LIMITED,ENUGU DEPOT,33512007051,400 ZIK AVENUE ROAD AWKA,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68136484,0,3/19/2020 14:51,3/19/2020 14:51,3/20/2020 0:06,YES,Ring 1,East,Trade,20,NO VIOLATION,3/19/2020,AGL480XZ,38.54%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512007118,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68156996,0,3/20/2020 17:20,3/20/2020 17:20,3/20/2020 17:41,YES,Ring 1,East,Trade,20,NO VIOLATION,3/20/2020,AGL480XZ,1.46%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512008545,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68307848,0,4/28/2020 16:11,4/28/2020 16:11,4/29/2020 5:57,YES,Ring 1,East,Trade,20,NO VIOLATION,4/28/2020,AGL480XZ,57.36%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512008759,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68337922,0,5/6/2020 12:51,5/6/2020 12:51,5/6/2020 21:31,YES,Ring 1,East,Trade,20,NO VIOLATION,5/6/2020,AGL480XZ,36.11%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512008838,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68337923,0,5/8/2020 10:51,5/8/2020 10:51,5/8/2020 16:54,NO,Ring 1,East,Trade,20,NO VIOLATION,5/8/2020,AGL480XZ,25.21%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512008957,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68354547,0,5/12/2020 11:59,5/12/2020 11:59,5/12/2020 12:34,NO,Ring 1,East,Trade,20,NO VIOLATION,5/12/2020,AGL480XZ,2.43%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512009034,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68376941,0,5/14/2020 10:18,5/14/2020 10:18,5/14/2020 19:58,YES,Ring 1,East,Trade,20,NO VIOLATION,5/14/2020,AGL480XZ,40.34%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512009078,NO 22 IWEKA ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68380606,0,5/15/2020 10:44,5/15/2020 10:44,5/15/2020 19:28,YES,Ring 1,East,Trade,20,NO VIOLATION,5/15/2020,AGL480XZ,36.39%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512009148,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68382162,0,5/16/2020 16:40,5/16/2020 16:40,5/16/2020 19:57,YES,Ring 1,East,Trade,20,NO VIOLATION,5/16/2020,AGL480XZ,13.68%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512009187,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68382059,0,5/18/2020 14:34,5/18/2020 14:34,5/18/2020 18:16,NO,Ring 1,East,Trade,20,NO VIOLATION,5/18/2020,AGL480XZ,15.42%
JOZA GLOBAL LOGISTIC LTD,GASK-CHIDA AND SONS LTD,ENUGU DEPOT,33512009224,5 TRINITY LINE (NSUKKA),AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68382154,0,5/19/2020 15:55,5/19/2020 15:55,5/19/2020 17:02,NO,Ring 1,East,Trade,20,NO VIOLATION,5/19/2020,AGL480XZ,4.65%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512007662,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68224341,0,4/4/2020 16:37,4/4/2020 16:37,4/4/2020 18:01,NO,Ring 1,East,Trade,20,NO VIOLATION,4/4/2020,AGL480XZ,5.88%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512007615,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68221012,0,4/3/2020 11:10,4/3/2020 11:10,4/3/2020 14:41,NO,Ring 1,East,Trade,20,NO VIOLATION,4/3/2020,AGL480XZ,14.70%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512007611,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68221017,0,4/3/2020 10:53,4/3/2020 10:53,4/3/2020 13:22,NO,Ring 1,East,Trade,20,NO VIOLATION,4/3/2020,AGL480XZ,10.40%
JOZA GLOBAL LOGISTIC LTD,AWARD COMMUNICATION & LINK,ENUGU DEPOT,33512007559,"OPPOSITE NEW IKWO ROAD JUNCTION, AB",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68216210,0,4/1/2020 17:42,4/1/2020 17:42,4/2/2020 12:59,NO,Ring 1,East,Trade,20,NO VIOLATION,4/1/2020,AGL480XZ,80.35%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512007710,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68232123,0,4/7/2020 15:41,4/7/2020 15:41,4/7/2020 17:26,NO,Ring 1,East,Trade,20,NO VIOLATION,4/7/2020,AGL480XZ,7.30%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512007719,NO 22 IWEKA ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68224941,0,4/8/2020 16:15,4/8/2020 16:15,4/9/2020 0:23,YES,Ring 1,East,Trade,20,NO VIOLATION,4/8/2020,AGL480XZ,33.90%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512007804,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68260758,0,4/15/2020 13:14,4/15/2020 13:14,4/15/2020 16:37,NO,Ring 1,East,Trade,20,NO VIOLATION,4/15/2020,AGL480XZ,14.11%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512007885,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68248314,0,4/16/2020 11:29,4/16/2020 11:29,4/17/2020 8:22,NO,Ring 1,East,Trade,20,NO VIOLATION,4/16/2020,AGL480XZ,87.05%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512007853,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68201311,0,4/16/2020 10:07,4/16/2020 10:07,4/16/2020 20:59,YES,Ring 1,East,Trade,20,NO VIOLATION,4/16/2020,AGL480XZ,45.34%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512008166,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68269903,0,4/18/2020 14:59,4/18/2020 14:59,4/18/2020 16:47,NO,Ring 1,East,Trade,20,NO VIOLATION,4/18/2020,AGL480XZ,7.54%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512008224,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68270714,0,4/20/2020 13:51,4/20/2020 13:51,4/20/2020 21:25,YES,Ring 1,East,Trade,20,NO VIOLATION,4/20/2020,AGL480XZ,31.53%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512008324,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68282907,0,4/21/2020 17:11,4/21/2020 17:11,4/21/2020 18:44,NO,Ring 1,East,Trade,20,NO VIOLATION,4/21/2020,AGL480XZ,6.46%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512008410,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68292096,0,4/23/2020 16:34,4/23/2020 16:34,4/23/2020 17:30,NO,Ring 1,East,Trade,20,NO VIOLATION,4/23/2020,AGL480XZ,3.89%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512008453,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68296505,0,4/25/2020 15:54,4/25/2020 15:54,4/26/2020 11:05,NO,Ring 1,East,Trade,20,NO VIOLATION,4/25/2020,AGL480XZ,79.93%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512009243,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68408253,0,5/20/2020 10:07,5/20/2020 10:07,5/21/2020 17:20,NO,Ring 1,East,Trade,20,VIOLATED,5/20/2020,AGL480XZ,130.07%
JOZA GLOBAL LOGISTIC LTD,CHY-KENS & SONS VENTURES LTD,ENUGU DEPOT,33512009311,ABAGANA TIMBER SHED,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68399966,0,5/21/2020 15:12,5/21/2020 15:12,5/21/2020 17:20,NO,Ring 1,East,Trade,20,NO VIOLATION,5/21/2020,AGL480XZ,8.89%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512009355,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68388847,0,5/22/2020 16:53,5/22/2020 16:53,5/22/2020 17:04,NO,Ring 1,East,Trade,20,NO VIOLATION,5/22/2020,AGL480XZ,0.76%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512009396,NO 22 IWEKA ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68428621,0,5/25/2020 9:32,5/25/2020 9:32,5/26/2020 6:46,NO,Ring 1,East,Trade,20,NO VIOLATION,5/25/2020,AGL480XZ,88.49%
JOZA GLOBAL LOGISTIC LTD,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512009451,"341/399 ZIK AVENUE,",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68429843,0,5/28/2020 13:16,5/28/2020 13:16,5/29/2020 7:15,NO,Ring 1,East,Trade,20,NO VIOLATION,5/28/2020,AGL480XZ,74.93%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512009522,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68388864,0,5/30/2020 15:11,5/30/2020 15:11,5/31/2020 6:56,NO,Ring 1,East,Trade,20,VIOLATED,5/30/2020,AGL480XZ,65.63%
JOZA GLOBAL LOGISTIC LTD,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512009549,"341/399 ZIK AVENUE,",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68429832,0,5/31/2020 11:45,5/31/2020 11:45,5/31/2020 12:39,NO,Ring 1,East,Trade,20,VIOLATED,5/31/2020,AGL480XZ,3.75%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512009593,NO 22 IWEKA ROAD,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68428564,0,6/1/2020 12:59,6/1/2020 12:59,6/2/2020 8:56,NO,Ring 1,East,Trade,20,VIOLATED,6/1/2020,AGL480XZ,83.12%
JOZA GLOBAL LOGISTIC LTD,ANGEL ONYEBUCHI OGU BIZ VENTURES,ENUGU DEPOT,33512009638,"341/399 ZIK AVENUE,",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68429840,0,6/3/2020 9:36,6/3/2020 9:36,6/3/2020 13:28,NO,Ring 1,East,Trade,20,VIOLATED,6/3/2020,AGL480XZ,16.11%
JOZA GLOBAL LOGISTIC LTD,C.C UMEH & SONS LTD,ENUGU DEPOT,33512009709,52/111 KENYATTA STREET,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68423277,0,6/4/2020 14:53,6/4/2020 14:53,6/4/2020 17:06,NO,Ring 1,East,Trade,20,VIOLATED,6/4/2020,AGL480XZ,9.24%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512009749,NO 22 IWEKA ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68491719,0,6/5/2020 13:14,6/5/2020 13:14,6/6/2020 17:11,NO,Ring 1,East,Trade,20,VIOLATED,6/5/2020,AGL480XZ,116.46%
JOZA GLOBAL LOGISTIC LTD,B C NWABUOBI ENT,ENUGU DEPOT,33512009875,"ADANI TOWN,UZO-UWANI L.G.A",AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68510921,0,6/8/2020 13:35,6/8/2020 13:35,6/9/2020 6:49,NO,Ring 1,East,Trade,20,VIOLATED,6/8/2020,AGL480XZ,71.81%
JOZA GLOBAL LOGISTIC LTD,U. MEKASON TRADING STORES,ENUGU DEPOT,33512009934,56 KENYATTA MARKET Enugu,AGL480XZ,CEM II /B-L 32.5R - CLASSIC-50KG BAG K2,68486414,0,6/9/2020 14:14,6/9/2020 14:14,6/9/2020 19:20,YES,Ring 1,East,Trade,20,NO VIOLATION,6/9/2020,AGL480XZ,21.25%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512009973,NO 22 IWEKA ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68519846,0,6/10/2020 13:18,6/10/2020 13:18,6/10/2020 19:08,YES,Ring 1,East,Trade,20,NO VIOLATION,6/10/2020,AGL480XZ,24.31%
JOZA GLOBAL LOGISTIC LTD,GRACEMEKUS ENTERPRISE,ENUGU DEPOT,33512010053,# 10 NNOBI-NNEWI ROAD,AGL480XZ,CEM II /A-L 42.5N - SUPASET-50KG BAG K2,68530749,0,6/11/2020 17:03,6/11/2020 17:03,6/12/2020 11:29,NO,Ring 1,East,Trade,20,VIOLATED,6/11/2020,AGL480XZ,76.81%
